user_id,product_id,quantity,total_price,purchase_date
U0138,P0053,3,3425.31,2026-03-14
U0296,P0089,2,340.6,2025-06-12
U0325,P0134,5,2299.3,2025-09-15
U0312,P0070,4,368.84,2025-05-06
U0444,P0003,2,2218.56,2025-06-07
U0219,P0155,4,1968.84,2025-10-31
U0168,P0054,3,131.97,2025-05-22
U0050,P0121,4,2680.88,2025-10-08
U0023,P0067,4,1359.6,2026-01-21
U0411,P0141,5,200.5,2025-12-12
U0003,P0010,5,2334.5,2025-05-28
U0175,P0071,2,71.32,2025-06-17
U0261,P0117,2,67.68,2025-11-05
U0146,P0190,5,8649.6,2025-04-29
U0206,P0171,4,1619.96,2025-07-04
U0493,P0112,4,820.24,2025-08-07
U0302,P0138,5,2236.85,2025-06-02
U0133,P0117,1,33.84,2025-08-28
U0359,P0028,4,16.48,2025-04-01
U0437,P0165,1,1390.86,2025-08-16
U0300,P0014,1,890.82,2025-11-12
U0319,P0113,1,37.35,2026-02-12
U0014,P0195,2,237.74,2025-06-30
U0134,P0184,4,164.48,2026-02-01
U0173,P0101,4,788.0,2025-09-23
U0215,P0111,3,112.14,2026-03-25
U0335,P0087,1,262.06,2025-06-21
U0373,P0130,4,358.68,2026-03-15
U0352,P0025,4,35.24,2025-07-17
U0340,P0075,3,34.74,2025-06-10
U0455,P0186,2,139.48,2025-12-11
U0146,P0178,2,150.1,2025-09-18
U0313,P0164,4,122.64,2025-06-04
U0265,P0084,1,10.21,2025-11-03
U0166,P0195,1,118.87,2025-04-29
U0172,P0105,4,33.32,2025-03-28
U0296,P0059,4,1467.52,2025-10-01
U0160,P0012,2,88.3,2025-03-26
U0384,P0068,2,2966.72,2025-06-11
U0223,P0019,4,232.0,2025-03-31
U0275,P0151,2,106.92,2025-10-07
U0411,P0115,1,74.06,2025-10-23
U0491,P0009,2,93.2,2025-10-07
U0029,P0175,2,147.62,2025-06-23
U0166,P0181,4,1296.48,2025-08-18
U0382,P0045,4,129.4,2025-10-22
U0264,P0019,4,232.0,2025-11-18
U0265,P0166,3,404.91,2025-06-05
U0126,P0195,4,475.48,2025-06-12
U0445,P0014,4,3563.28,2025-12-15
U0166,P0132,3,5027.28,2025-12-02
U0010,P0185,1,71.9,2026-03-14
U0395,P0021,2,1708.76,2025-08-13
U0282,P0148,4,92.28,2025-05-22
U0171,P0022,5,131.3,2025-04-27
U0107,P0001,3,1817.19,2025-04-30
U0472,P0129,3,546.87,2026-01-09
U0465,P0182,4,1525.2,2025-08-02
U0180,P0135,4,1584.36,2025-07-25
U0025,P0056,4,6045.92,2025-10-09
U0213,P0038,1,35.17,2025-12-16
U0383,P0109,2,281.0,2025-11-16
U0156,P0175,3,221.43,2025-12-07
U0322,P0153,3,1012.02,2025-08-31
U0261,P0200,5,643.65,2025-09-13
U0383,P0190,2,3459.84,2025-11-26
U0054,P0138,1,447.37,2025-04-14
U0494,P0039,2,123.48,2025-12-02
U0190,P0113,4,149.4,2026-02-08
U0245,P0183,1,143.92,2025-08-08
U0452,P0057,1,279.21,2025-08-09
U0155,P0072,3,190.68,2025-08-01
U0237,P0110,2,377.3,2025-04-14
U0212,P0035,4,1148.16,2025-11-20
U0483,P0101,4,788.0,2025-06-23
U0161,P0179,1,272.6,2025-07-08
U0315,P0142,5,4801.15,2025-07-18
U0417,P0127,3,100.32,2025-07-15
U0495,P0198,3,1336.41,2025-05-16
U0140,P0176,3,42.3,2025-04-27
U0123,P0074,5,2379.9,2025-03-26
U0172,P0036,5,36.85,2025-09-25
U0435,P0049,4,1456.92,2025-08-02
U0404,P0065,1,119.53,2025-11-23
U0244,P0100,4,1768.12,2025-08-23
U0286,P0122,3,88.38,2026-03-13
U0136,P0039,1,61.74,2025-07-23
U0216,P0120,3,1536.15,2026-02-12
U0158,P0153,4,1349.36,2025-09-27
U0103,P0077,1,184.58,2026-02-15
U0163,P0194,4,61.24,2025-12-09
U0334,P0199,2,219.8,2026-02-23
U0319,P0151,1,53.46,2026-03-09
U0330,P0184,1,41.12,2025-06-06
U0436,P0072,1,63.56,2025-08-28
U0191,P0102,3,373.47,2025-07-09
U0077,P0062,3,265.02,2025-11-11
U0176,P0063,5,351.1,2025-10-06
U0336,P0169,4,6271.68,2025-09-19
U0126,P0088,2,69.24,2025-12-13
U0443,P0174,2,2273.88,2025-08-27
U0221,P0009,1,46.6,2026-03-07
U0134,P0120,1,512.05,2025-06-06
U0378,P0021,1,854.38,2026-02-23
U0377,P0063,3,210.66,2025-05-30
U0386,P0171,3,1214.97,2025-08-22
U0040,P0021,5,4271.9,2025-04-07
U0392,P0154,5,278.75,2025-06-08
U0303,P0189,4,129.12,2025-10-16
U0042,P0023,5,288.55,2026-02-01
U0350,P0082,5,428.55,2025-12-05
U0384,P0115,3,222.18,2025-09-01
U0219,P0020,3,1045.32,2025-10-20
U0241,P0115,4,296.24,2026-02-06
U0262,P0165,4,5563.44,2025-07-07
U0250,P0172,1,107.43,2025-11-02
U0369,P0119,5,9025.45,2025-08-27
U0205,P0172,4,429.72,2025-06-18
U0454,P0038,5,175.85,2026-03-17
U0380,P0096,2,34.54,2025-09-18
U0207,P0088,5,173.1,2025-05-29
U0192,P0005,5,4920.05,2025-05-01
U0317,P0018,3,118.47,2025-12-31
U0360,P0060,2,805.9,2026-03-24
U0374,P0047,5,1461.05,2025-03-30
U0096,P0128,4,3002.6,2025-10-30
U0438,P0005,3,2952.03,2025-11-03
U0430,P0124,2,1117.74,2025-05-10
U0274,P0109,2,281.0,2026-01-05
U0035,P0065,1,119.53,2025-09-25
U0035,P0056,1,1511.48,2025-06-26
U0199,P0097,1,123.35,2025-10-19
U0249,P0079,4,1750.36,2025-11-21
U0110,P0142,5,4801.15,2026-02-07
U0130,P0117,5,169.2,2025-10-03
U0086,P0067,4,1359.6,2025-10-23
U0443,P0078,2,1644.66,2026-03-24
U0097,P0084,5,51.05,2025-11-11
U0145,P0027,1,417.23,2025-04-15
U0086,P0185,2,143.8,2025-07-10
U0247,P0166,2,269.94,2025-09-24
U0043,P0138,4,1789.48,2025-08-26
U0159,P0128,4,3002.6,2025-10-22
U0049,P0053,1,1141.77,2025-12-11
U0471,P0094,1,182.57,2025-07-10
U0346,P0049,1,364.23,2026-01-12
U0182,P0132,3,5027.28,2025-12-15
U0137,P0108,3,2425.35,2025-06-25
U0418,P0021,3,2563.14,2025-12-08
U0487,P0160,5,240.9,2025-06-23
U0187,P0164,2,61.32,2025-04-04
U0061,P0126,5,3341.4,2025-05-21
U0168,P0088,5,173.1,2025-05-12
U0030,P0148,5,115.35,2025-10-21
U0362,P0174,1,1136.94,2025-12-28
U0498,P0142,4,3840.92,2025-10-07
U0185,P0133,1,105.08,2025-09-14
U0236,P0089,5,851.5,2025-12-24
U0111,P0138,2,894.74,2026-02-04
U0301,P0057,3,837.63,2025-06-26
U0391,P0147,1,315.34,2025-06-18
U0457,P0184,1,41.12,2026-02-25
U0101,P0137,1,17.47,2025-11-13
U0444,P0099,2,1577.12,2025-11-13
U0066,P0181,5,1620.6,2025-12-27
U0160,P0041,1,123.38,2025-04-07
U0312,P0095,5,2460.1,2025-07-31
U0382,P0062,1,88.34,2025-05-29
U0377,P0027,2,834.46,2026-02-21
U0264,P0081,2,670.24,2025-07-27
U0464,P0050,3,104.22,2026-02-07
U0045,P0076,4,1841.8,2026-02-08
U0101,P0064,1,46.38,2025-10-06
U0452,P0165,3,4172.58,2025-09-21
U0101,P0014,1,890.82,2025-10-12
U0115,P0010,2,933.8,2026-02-23
U0414,P0079,3,1312.77,2026-03-20
U0231,P0113,5,186.75,2026-02-08
U0344,P0183,1,143.92,2026-03-01
U0316,P0190,4,6919.68,2025-09-22
U0315,P0141,3,120.3,2025-04-20
U0394,P0081,3,1005.36,2025-08-04
U0209,P0190,4,6919.68,2025-11-24
U0384,P0079,3,1312.77,2025-10-21
U0062,P0143,2,120.4,2025-05-24
U0303,P0026,2,1275.88,2025-08-29
U0481,P0158,5,195.8,2025-11-09
U0175,P0040,1,45.67,2025-08-24
U0158,P0176,1,14.1,2025-05-13
U0470,P0188,1,94.72,2026-03-14
U0215,P0027,4,1668.92,2025-05-01
U0195,P0177,5,75.0,2026-02-06
U0009,P0016,5,451.95,2025-05-04
U0068,P0041,3,370.14,2026-01-16
U0410,P0190,1,1729.92,2025-08-30
U0275,P0037,4,1138.44,2025-07-11
U0474,P0033,2,187.9,2025-04-08
U0043,P0163,4,3317.28,2025-09-24
U0476,P0164,4,122.64,2025-12-28
U0333,P0098,5,92.95,2025-06-07
U0399,P0098,2,37.18,2026-03-10
U0271,P0050,3,104.22,2025-07-14
U0294,P0182,1,381.3,2026-03-24
U0006,P0089,5,851.5,2025-11-28
U0072,P0170,3,64.23,2025-07-16
U0067,P0195,2,237.74,2025-06-16
U0322,P0117,1,33.84,2025-03-30
U0104,P0041,2,246.76,2026-03-10
U0024,P0166,4,539.88,2025-11-09
U0287,P0087,5,1310.3,2025-07-16
U0377,P0033,3,281.85,2025-12-18
U0285,P0119,1,1805.09,2026-01-10
U0313,P0090,1,56.36,2025-10-25
U0172,P0048,1,7.99,2025-10-07
U0347,P0132,1,1675.76,2025-03-29
U0477,P0038,5,175.85,2025-09-02
U0009,P0098,1,18.59,2025-10-29
U0283,P0008,2,1342.36,2025-12-22
U0135,P0004,4,1237.96,2025-09-23
U0434,P0077,4,738.32,2025-11-11
U0231,P0103,5,904.55,2025-10-02
U0022,P0184,5,205.6,2026-03-14
U0132,P0022,5,131.3,2025-05-30
U0259,P0085,4,156.48,2025-09-06
U0494,P0177,3,45.0,2025-12-11
U0019,P0025,4,35.24,2025-10-08
U0322,P0091,4,149.28,2026-01-16
U0113,P0132,5,8378.8,2025-07-17
U0272,P0131,5,1059.75,2025-08-11
U0373,P0098,3,55.77,2025-08-20
U0357,P0158,5,195.8,2025-11-24
U0038,P0053,4,4567.08,2025-04-22
U0491,P0014,4,3563.28,2025-04-28
U0066,P0036,5,36.85,2026-03-14
U0453,P0023,1,57.71,2025-12-16
U0285,P0098,1,18.59,2025-11-02
U0247,P0151,3,160.38,2025-04-19
U0386,P0115,1,74.06,2025-06-03
U0316,P0004,2,618.98,2025-07-08
U0009,P0054,3,131.97,2026-01-22
U0390,P0185,3,215.7,2025-07-02
U0301,P0196,3,1469.25,2025-11-20
U0287,P0044,5,657.85,2025-10-28
U0158,P0019,5,290.0,2025-03-26
U0386,P0032,3,195.72,2025-08-02
U0415,P0145,1,152.64,2025-09-21
U0120,P0079,4,1750.36,2026-01-19
U0288,P0062,5,441.7,2025-09-23
U0452,P0024,4,1821.84,2025-07-26
U0111,P0164,1,30.66,2025-06-10
U0170,P0187,2,547.84,2026-01-20
U0337,P0187,4,1095.68,2025-07-16
U0005,P0143,3,180.6,2025-07-07
U0389,P0133,4,420.32,2025-05-09
U0271,P0192,4,6063.84,2025-10-07
U0195,P0177,2,30.0,2025-05-26
U0457,P0043,3,111.69,2025-04-20
U0481,P0170,5,107.05,2025-04-20
U0096,P0041,5,616.9,2025-12-31
U0368,P0138,1,447.37,2026-01-28
U0270,P0056,2,3022.96,2025-11-20
U0192,P0054,1,43.99,2025-08-14
U0460,P0131,5,1059.75,2025-10-01
U0219,P0138,3,1342.11,2025-04-11
U0483,P0109,4,562.0,2025-08-28
U0328,P0127,5,167.2,2026-03-16
U0313,P0103,3,542.73,2025-10-11
U0411,P0142,2,1920.46,2025-07-23
U0499,P0069,3,406.08,2025-06-04
U0167,P0148,4,92.28,2025-10-05
U0076,P0021,2,1708.76,2025-09-24
U0326,P0052,1,18.98,2025-07-24
U0166,P0089,3,510.9,2025-05-22
U0322,P0041,5,616.9,2025-04-01
U0319,P0126,3,2004.84,2025-06-23
U0363,P0118,3,400.14,2026-02-09
U0496,P0176,1,14.1,2025-03-29
U0326,P0075,5,57.9,2025-09-09
U0351,P0041,4,493.52,2025-08-10
U0166,P0195,1,118.87,2025-04-26
U0061,P0158,5,195.8,2025-07-16
U0218,P0066,3,202.92,2025-12-01
U0138,P0157,4,624.04,2025-09-24
U0404,P0082,1,85.71,2025-09-23
U0399,P0165,4,5563.44,2025-10-17
U0455,P0029,5,366.9,2025-08-31
U0226,P0136,5,949.35,2025-08-19
U0122,P0185,1,71.9,2026-02-28
U0290,P0053,3,3425.31,2025-07-10
U0419,P0048,1,7.99,2026-01-28
U0203,P0050,1,34.74,2026-02-10
U0389,P0189,3,96.84,2025-06-04
U0244,P0167,2,3455.72,2025-12-27
U0473,P0072,2,127.12,2026-01-20
U0269,P0072,5,317.8,2025-12-05
U0157,P0198,5,2227.35,2025-12-30
U0246,P0098,4,74.36,2025-06-15
U0025,P0146,5,273.95,2025-11-15
U0224,P0168,1,1776.66,2026-02-11
U0412,P0163,5,4146.6,2026-03-08
U0141,P0003,2,2218.56,2025-12-15
U0466,P0077,5,922.9,2026-03-23
U0037,P0086,2,715.26,2025-08-13
U0383,P0062,3,265.02,2025-06-29
U0205,P0103,4,723.64,2026-01-31
U0476,P0089,3,510.9,2025-11-12
U0140,P0107,1,165.58,2025-09-30
U0126,P0150,2,45.24,2025-09-05
U0021,P0158,4,156.64,2025-07-20
U0439,P0069,4,541.44,2025-05-05
U0359,P0036,4,29.48,2026-01-15
U0025,P0162,3,2396.28,2025-12-10
U0203,P0179,3,817.8,2025-05-10
U0294,P0017,1,49.45,2025-05-23
U0354,P0040,5,228.35,2025-09-28
U0210,P0114,2,95.1,2025-07-12
U0187,P0189,1,32.28,2025-12-28
U0044,P0092,3,796.71,2025-04-27
U0430,P0169,2,3135.84,2025-06-13
U0126,P0006,4,262.12,2025-08-05
U0175,P0082,5,428.55,2026-01-13
U0046,P0041,4,493.52,2025-12-22
U0214,P0067,2,679.8,2025-05-19
U0190,P0102,4,497.96,2025-05-01
U0263,P0069,3,406.08,2025-09-04
U0002,P0115,5,370.3,2025-05-17
U0398,P0006,4,262.12,2025-10-01
U0043,P0171,5,2024.95,2025-04-03
U0292,P0026,5,3189.7,2025-07-10
U0034,P0117,4,135.36,2025-09-15
U0190,P0018,2,78.98,2025-06-05
U0347,P0177,3,45.0,2025-10-23
U0050,P0079,5,2187.95,2025-12-31
U0174,P0053,1,1141.77,2025-08-18
U0470,P0071,5,178.3,2025-06-21
U0092,P0134,2,919.72,2025-07-04
U0400,P0165,3,4172.58,2025-04-20
U0293,P0122,3,88.38,2025-08-12
U0228,P0112,3,615.18,2025-09-12
U0400,P0082,5,428.55,2026-03-07
U0247,P0005,3,2952.03,2025-10-10
U0156,P0186,5,348.7,2025-11-11
U0333,P0182,2,762.6,2025-05-03
U0428,P0079,2,875.18,2025-08-16
U0275,P0121,4,2680.88,2026-02-01
U0173,P0106,5,464.25,2025-12-26
U0487,P0037,1,284.61,2025-05-31
U0137,P0197,5,434.95,2026-02-26
U0250,P0104,2,22.24,2025-10-24
U0443,P0029,3,220.14,2025-12-08
U0185,P0152,4,983.36,2025-07-30
U0064,P0014,1,890.82,2026-01-28
U0064,P0086,3,1072.89,2025-08-01
U0233,P0059,3,1100.64,2025-05-15
U0493,P0068,2,2966.72,2025-04-20
U0037,P0169,3,4703.76,2025-04-04
U0275,P0124,2,1117.74,2025-12-27
U0181,P0094,4,730.28,2025-07-12
U0173,P0103,3,542.73,2026-01-31
U0115,P0088,3,103.86,2025-04-28
U0495,P0188,4,378.88,2025-10-18
U0049,P0101,5,985.0,2025-10-08
U0449,P0167,3,5183.58,2025-07-29
U0110,P0159,3,2661.84,2026-01-07
U0122,P0038,5,175.85,2025-09-19
U0495,P0096,3,51.81,2025-06-16
U0010,P0199,5,549.5,2025-09-30
U0249,P0192,5,7579.8,2025-10-22
U0427,P0125,3,599.76,2025-07-12
U0051,P0168,4,7106.64,2025-08-31
U0023,P0040,5,228.35,2025-11-11
U0322,P0164,1,30.66,2025-12-16
U0211,P0043,2,74.46,2025-12-06
U0380,P0189,3,96.84,2025-08-10
